date,precio,vol_30d,cum_ret_30d,dist_sma50,drawdown,cluster_km,estado_hmm,estado_hmm_causal
2020-06-09,244.9114532470703,3.4331482540974636,27.922090934675,15.667151337496698,-76.37791220790206,2,0,2
2020-06-10,247.4449462890625,3.4042086466568247,30.381107761156887,16.044795029261305,-76.13355289246311,2,0,2
2020-06-11,231.70266723632807,3.655670111397453,22.190545719071217,8.163944679349001,-77.65192001209412,2,0,2
2020-06-12,237.4932098388672,3.573541918193601,19.470374387093045,10.326682785979123,-77.09341323788021,2,0,2
2020-06-13,238.90884399414065,3.5659031969977733,18.180935743189593,10.474473034859265,-76.95687313796245,2,0,2
2020-06-14,234.1147003173828,3.512146920288528,19.784237194235985,7.872520257985993,-77.41927569741343,2,0,2
2020-06-15,229.9289093017578,3.5202363261043415,15.412534356022322,5.626408232442626,-77.82300170344352,2,0,2
2020-06-16,234.41616821289065,3.493864406623409,14.134271055960124,7.321075644700725,-77.39019865344602,2,0,2
2020-06-17,233.0282745361328,3.4493712593901282,9.986303406645979,6.348614089852078,-77.52406314138157,2,0,2
2020-06-18,232.1011657714844,3.4485659466534333,10.08906569001765,5.779394334301813,-77.613484213124,2,0,2
2020-06-19,227.13829040527344,3.4609076153866236,9.522321071364413,3.3335713393724653,-78.09216120453284,2,0,2
2020-06-20,229.2742614746093,3.320818110419061,15.323862716827628,4.16261820994499,-77.88614349710316,2,0,2
2020-06-21,228.9898223876953,3.2690502612572945,11.554889110738863,3.904386664497972,-77.91357808619038,2,0,2
2020-06-22,242.5331878662109,3.4213800253601883,16.733071875419803,9.73501557723564,-76.6072995757639,2,0,2
2020-06-23,244.14215087890625,3.3535960602924786,20.42676360351796,10.104630028066985,-76.45211260906136,2,0,2
2020-06-24,235.7724609375,3.4322888847712156,15.541132144353885,6.052633991302625,-77.25938212613488,2,0,2
2020-06-25,232.94448852539065,3.4231308875179325,16.00612750319582,4.508979426573001,-77.53214443147749,2,0,2
2020-06-26,229.6680450439453,3.3952431198588537,11.151826839865242,2.878600172586143,-77.84816246386599,2,0,2
2020-06-27,222.9597930908203,3.316953015782183,2.975397607694596,-0.2154380312046511,-78.49518372182396,2,0,2
2020-06-28,225.34716796875,3.321365091908157,3.6664771670760983,0.7290743681277245,-78.26491772890523,2,0,2
2020-06-29,228.1948699951172,2.783736989280497,-4.889906136169854,1.6421920103127707,-77.99025247180629,2,0,2
2020-06-30,226.31500244140625,2.653275782381654,-1.0221044010280806,0.44335142084963586,-78.17156859974776,2,0,2
2020-07-01,231.1134185791016,2.3449852278476735,-5.835951781348083,2.193806816521726,-77.70875395484296,2,0,2
2020-07-02,229.39219665527344,2.2381852040698225,-2.62401107898035,1.1625442600056157,-77.87476846684432,2,0,2
2020-07-03,225.38706970214844,2.1827326448748345,-7.304093770244847,-0.800047690226735,-78.26106914511341,2,0,2
2020-07-04,229.07411193847656,2.2089157881600356,-5.7694064995118435,0.5267240809132545,-77.90544822888027,2,0,2
2020-07-05,227.6645965576172,2.2004021195149743,-5.073725779318319,-0.3279132370303972,-78.04139816355884,2,0,2
2020-07-06,241.51022338867188,2.4785402018864233,0.713804844435316,5.416658180334366,-76.70596607900926,2,0,2
2020-07-07,239.0755310058593,2.472658600712173,-1.6318480045621104,4.130767163436722,-76.9407959183289,2,0,2
2020-07-08,246.6700134277344,2.540911757716198,1.0786844127429012,7.128587009388121,-76.2082963633812,2,0,2
2020-07-09,243.0159606933593,2.5538387170459558,0.1650932578815194,5.2407139775688005,-76.56073539121746,2,0,2
2020-07-10,240.9849853515625,2.55067965938253,-1.7050968307389187,3.990982502575302,-76.75662609861982,2,0,2
2020-07-11,239.4581756591797,2.2602839705979143,4.023264636477939,3.044971006862074,-76.90388925073917,2,0,2
2020-07-12,242.13169860839844,2.224205892963956,2.6406266851094795,3.896464547565781,-76.64602383455168,2,0,2
2020-07-13,239.6045837402344,2.2314267720124246,1.0008588026210719,2.484626388408828,-76.88976796527744,2,0,2
2020-07-14,240.21148681640625,2.198079361368226,3.260835619892797,2.438454403966883,-76.83123122656411,2,0,2
2020-07-15,238.42352294921875,2.1751672230423753,4.304429763226967,1.3602479886722918,-77.00368310204743,2,0,2
2020-07-16,233.6408843994141,2.1817260885140555,0.3469020076723761,-0.8817937259747999,-77.46497597424066,2,0,2
2020-07-17,232.7730865478516,2.1799922768657,0.5675421796094793,-1.3581812963815443,-77.54867641684397,2,0,2
2020-07-18,235.4838104248047,2.188338964461642,2.1299295774837557,-0.33455196072379456,-77.28722291374086,2,0,2
2020-07-19,238.48751831054688,2.158046282838052,5.543715107552492,0.9697024869366855,-76.9975106506429,2,0,2
2020-07-20,236.1531677246093,2.1633150454159455,3.6245170054870472,-0.062416474263893296,-77.22266236873313,2,0,2
2020-07-21,245.0167236328125,2.2617655537341177,7.5018857054644155,3.705884705105622,-76.367758716667,2,0,2
2020-07-22,262.1906433105469,2.3628910307055526,8.596774132869566,10.740830681278911,-74.71130764840022,2,0,2
2020-07-23,274.6890563964844,2.5002391516165785,12.700293065768495,15.721510360954838,-73.50581640957243,2,0,2
2020-07-24,279.2154235839844,2.4003644304401757,17.776311534956243,17.284602317267872,-73.06924130593883,2,0,2
2020-07-25,304.0567626953125,2.812796703289471,27.872597660115225,27.048562872774063,-70.67325579533434,2,0,2
2020-07-26,309.64361572265625,2.7820987669529336,31.1165691971235,28.654987637057474,-70.13439519513071,2,2,2
2020-07-27,321.5140991210937,2.7234284867613665,37.87101148472675,32.74492204469881,-68.98946874414251,1,2,2
2020-07-28,316.6572570800781,2.770070474899785,35.28963116167528,29.98458609907406,-69.4579186576281,2,2,2
2020-07-29,318.1908874511719,2.772876061677877,34.510254378287506,29.83303819942853,-69.30999764051643,2,2,2
2020-07-30,334.5866394042969,2.8400353154789686,40.48685733724654,35.55906871893417,-67.7286020507256,1,2,2
2020-07-31,345.5546569824219,2.8586756711232013,41.64469953840633,38.723012205693294,-66.67071982145161,1,2,2
2020-08-01,385.19970703125,3.3690544778590823,53.86232548821958,52.82610820369369,-62.84689353501503,1,2,2
2020-08-02,370.6717224121094,3.4615033420307837,51.83675285946128,45.54053745312399,-64.24814008173891,1,2,2
2020-08-03,386.295166015625,3.491038709974391,54.41578194353151,49.88375120305199,-62.74123482465881,1,2,2
2020-08-04,389.87548828125,3.465295235737157,55.9579276056164,49.41835356448787,-62.39590721436827,1,2,2
2020-08-05,401.590576171875,3.3807034410269963,52.88116584194684,51.96092186249357,-61.26596890002853,1,2,2
2020-08-06,394.9619445800781,3.4008363413222535,52.238682953858415,47.64328556507462,-61.90531065120805,1,2,2
2020-08-07,379.5128479003906,3.5410137845824816,45.15053858059587,40.32167570634102,-63.395399878305284,1,2,2
2020-08-08,393.98736572265625,3.5189279424259765,50.44586428345082,43.89806243974972,-61.99931028668904,1,2,2
2020-08-09,391.1204528808594,3.516316469805678,50.55393552528763,41.181858484546005,-62.27582845659634,1,2,2
2020-08-10,395.8875732421875,3.4903642560466217,52.406342879638444,41.201308936178705,-61.81603233764068,1,2,2
2020-08-11,380.3840637207031,3.6394617291707947,47.37371492589567,34.3505380300664,-63.31136976733891,1,2,2
2020-08-12,391.024169921875,3.6114642928748006,51.21461011369265,36.69033992804116,-62.28511509664463,1,2,2
2020-08-13,428.7417907714844,3.878348999240888,60.607170593949434,47.880200458196676,-58.64719233229063,1,2,2
2020-08-14,437.3978271484375,3.8430805765273157,63.37043890863255,48.76761225721229,-57.812304259409444,1,2,1
2020-08-15,433.35491943359375,3.808025797697204,64.4520722602084,45.378239455096605,-58.20224895047722,1,2,1
2020-08-16,433.78662109375,3.798236202117049,64.92311455800038,43.49331004356289,-58.160610658837506,1,2,1
2020-08-17,429.53125,3.837700182322347,62.77759707967737,40.191882559433,-58.57104777082962,1,2,1
2020-08-18,423.6693115234375,3.887040576820229,60.13732034766138,36.53644830758653,-59.13644078732341,1,2,1
2020-08-19,406.4637756347656,4.007485681485017,57.055058175834375,29.488066462440045,-60.79594128794837,1,2,1
2020-08-20,416.4397888183594,3.9937855696638636,55.75609260091625,31.11791119677123,-59.83373941411338,1,2,1
2020-08-21,389.1263427734375,4.1553632150981015,42.1880095576728,21.298063014199187,-62.468163455225856,1,2,1
2020-08-22,395.8351440429688,4.107363658386294,39.145159131734566,22.091928455412322,-61.82108921485241,1,2,1
2020-08-23,391.3844909667969,4.130500124595994,36.37297386564139,19.522427154711796,-62.25036157555104,1,2,1
2020-08-24,408.1441955566406,3.91475203705808,31.75829617073481,23.281620905468415,-60.63386219203088,1,2,1
2020-08-25,384.00103759765625,4.1124673472208695,24.00550858450275,14.999170157199204,-62.9625070525482,2,2,1
2020-08-26,386.4661254882813,4.072375992410713,20.813861424752375,14.7246169662139,-62.72474551957146,2,2,1
2020-08-27,382.6326293945313,4.063786390689706,21.33254113259365,12.677064729476072,-63.09449213646763,2,2,1
2020-08-28,395.8746643066406,4.094278902664839,24.308992325737275,15.536416799182629,-61.81727742440468,2,2,1
2020-08-29,399.9214782714844,4.011833082517935,20.178434848125367,15.644630355041178,-61.426955969493434,2,2,1
2020-08-30,428.3957214355469,4.156578204756537,24.020313356866726,22.539496890336807,-58.68057125404904,1,2,1
2020-08-31,435.0797424316406,3.6409687351628164,14.107684030878815,23.092681452550078,-58.03588710930767,2,2,1
2020-09-01,477.0519104003906,3.9157545478036226,27.52623595040882,33.178097157709004,-53.9876067065848,1,2,1
2020-09-02,440.0404968261719,4.170011825806256,15.55297375118771,21.490166843736034,-57.557414688891974,2,2,1
2020-09-03,385.67193603515625,4.784918802414561,2.2707839307244697,5.620852977100821,-62.801346318499206,2,1,1
2020-09-04,388.24114990234375,4.754506044470372,-0.06787845697699257,5.431685750826398,-62.55354167431968,2,1,1
2020-09-05,335.26007080078125,5.363363244350665,-12.063719805822608,-9.459956512947088,-67.66364855280298,0,1,1
2020-09-06,353.3622741699219,5.4223571117519525,-2.752728203644888,-5.175025791318544,-65.91766308929397,0,1,1
2020-09-07,352.6734924316406,5.371948036592285,-6.761623537383936,-5.936318260596685,-65.98409715138277,0,1,1
2020-09-08,337.60211181640625,5.422152864965594,-10.307423017161991,-10.44075731126437,-67.43775508089591,0,1,1
2020-09-09,351.1100158691406,5.473351885581717,-7.525128521340866,-7.37872978757339,-66.13489687973603,0,1,1
2020-09-10,368.1018981933594,5.504516430314735,1.2304862026104333,-3.4359255452356408,-64.49600359526897,0,1,1
2020-09-11,374.6955871582031,5.490193225554737,0.224552677684283,-2.219254299207085,-63.860032114408114,0,1,1
2020-09-12,387.18310546875,5.22248080662505,-6.088591133721225,0.47332146596803515,-62.655591693487544,0,1,1
2020-09-13,365.5700073242188,5.2948505282375065,-13.6896691478441,-5.437132145429102,-64.74020837866273,0,1,1
2020-09-14,377.2688598632813,5.335669443382669,-9.565192601500753,-2.751192456723217,-63.61183598904747,0,1,1
2020-09-15,364.8392028808594,5.362410484980127,-12.959452747247626,-6.164781325408408,-64.81069559553647,0,1,1
2020-09-16,365.8122863769531,5.362844152310476,-11.71175447174975,-6.151802870843892,-64.71684018996433,0,1,1
2020-09-17,389.0192260742188,5.4975355872934095,-4.003077669761204,-0.5595056482575189,-62.47849502624631,0,1,1
2020-09-18,384.3645324707031,5.451650466317125,-1.1385211194098432,-1.9987277882068777,-62.927447410831775,0,1,1
2020-09-19,385.54437255859375,5.431860098812769,-3.285904991167856,-1.8979572915588383,-62.813650012762864,0,1,1
2020-09-20,371.0528259277344,5.340509544649263,-0.48583005114213496,-5.517320188228203,-64.21138205925931,0,1,1
2020-09-21,341.7860717773437,5.517869418174257,-10.09738756437514,-12.841417030680446,-67.03420568291743,0,1,1
2020-09-22,344.503173828125,5.5195470905114785,-8.178045638391097,-11.960878494900463,-66.77213699510112,0,1,1
2020-09-23,321.1163024902344,5.574335758530485,-19.24878358143354,-17.648071834614043,-69.0278368433595,0,1,1
2020-09-24,349.3555908203125,5.738952962233507,-4.539333644125469,-10.165277083366597,-66.30411388440697,0,1,1
2020-09-25,352.1832580566406,5.739832430298155,-4.371886723041189,-9.238478645468263,-66.03138101373965,0,1,1
2020-09-26,355.48809814453125,5.740838732353041,-2.441564378211806,-8.273200533427827,-65.71262408481708,0,1,1
2020-09-27,357.4385070800781,5.7033778837431255,-5.35367768391876,-7.5956474153528575,-65.5245041316865,0,1,1
2020-09-28,355.159423828125,5.699377954511768,-7.013539427439856,-8.013800462386623,-65.74432523008498,0,1,1
2020-09-29,359.75738525390625,5.537121405249185,-12.83887888450939,-6.648217864255212,-65.30084475163255,0,1,1
2020-09-30,359.9378662109375,5.525275214203357,-14.348956049354094,-6.502175351827022,-65.28343708467673,0,1,1
2020-10-01,353.2059020996094,5.187270941054241,-25.866274680591566,-8.070258915228179,-65.93274541690333,0,1,1
2020-10-02,346.2389221191406,5.0271180473240165,-20.08041097565654,-9.49488416489861,-66.60472139255684,0,1,1
2020-10-03,346.5220947265625,4.517135656553269,-7.643271732700957,-8.988478353643304,-66.577408957372,0,1,1
2020-10-04,352.5790100097656,4.529042514552545,-6.561521316634561,-7.003083575496505,-65.99321012684698,0,1,1
2020-10-05,353.956787109375,3.7524902367587236,7.475685603307076,-6.244855461465503,-65.86032139839668,2,0,1
2020-10-06,340.8158569335937,3.689486909698244,-1.6363457977308586,-9.299320931023924,-67.12778440254203,2,0,1
2020-10-07,341.80865478515625,3.689916916834739,-1.15012316582001,-8.63703336686179,-67.0320275169473,2,0,1
2020-10-08,350.7661437988281,3.631274866958968,5.743957540572148,-5.962764504266738,-66.16806387183247,2,0,1
2020-10-09,365.5904846191406,3.639642836183979,5.9691008636502065,-1.7205387784297588,-64.73823331195199,2,0,2
2020-10-10,370.9675903320313,3.5421987955876357,2.600425848586813,-0.17758747476704917,-64.21960316406275,2,0,2
2020-10-11,375.1420593261719,3.533223160573569,1.9344506417126874,1.0582494065396908,-63.81696918448524,2,0,2
2020-10-12,387.7312622070313,3.533963669321824,1.9575898617400558,4.470174618813183,-62.60272112976406,2,0,2
2020-10-13,381.1907653808594,3.387854490410198,5.852865187763639,2.8573020438398933,-63.23356214672502,2,0,2
2020-10-14,379.4840393066406,3.3414243512680226,2.2049622746648176,2.4217403825862904,-63.39817851165095,2,0,2
2020-10-15,377.44183349609375,3.283001456822079,4.961450641213466,1.9202024589130673,-63.59515241510334,2,0,2
2020-10-16,366.22900390625,3.3323932632870545,1.723991197630553,-1.019900023153597,-64.67664714088048,2,0,2
2020-10-17,368.8559265136719,3.1178059945079517,-3.902666770929347,-0.1641195558083508,-64.42327639960703,2,0,2
2020-10-18,378.2136840820313,3.148135731848263,-0.16917837323455176,2.489120159103275,-63.52070623440551,2,0,2
2020-10-19,379.93560791015625,3.14875998050325,-0.020858964511910383,3.2268418931859832,-63.35462402265104,2,0,2
2020-10-20,369.1369018554688,3.1153105370413194,0.8956180787530079,0.6535501929509691,-64.39617589408415,2,0,2
2020-10-21,392.1899719238281,2.9404270656801526,15.028235446165134,7.436699711586892,-62.17267169363825,2,0,2
2020-10-22,413.7729797363281,3.079041930272401,19.73646625639937,13.512519927922773,-60.090957267444864,2,0,2
2020-10-23,409.7666931152344,2.7605579369462974,25.55681259116815,12.26503891257038,-60.477369797480016,2,0,2
2020-10-24,412.4576110839844,2.3174892993622755,17.419407866581842,12.852530376134187,-60.21782660480204,2,0,2
2020-10-25,406.2177734375,2.348165528316873,15.097169332964073,10.715346466041353,-60.819668579685086,2,0,2
2020-10-26,393.8883056640625,2.433298828458574,11.123596164794696,7.118295293055721,-62.0088647822823,2,0,2
2020-10-27,403.9970397949219,2.4660502202940324,13.141335662410443,9.561534312217734,-61.03386176817156,2,0,2
2020-10-28,388.6507568359375,2.578557894954895,9.980338418036977,5.108689280603773,-62.514034453169664,2,0,2
2020-10-29,386.7301025390625,2.576228029843752,8.191534262878648,4.388137773172973,-62.69928452546123,2,0,2
2020-10-30,382.8199768066406,2.586658961761258,7.130293315828313,3.250658547148677,-63.07642218931818,2,0,2
2020-10-31,386.59033203125,2.558800248591514,9.98549603502909,4.200705738916355,-62.71276560673578,2,0,2
2020-11-01,396.3581848144531,2.5508602988051456,14.484661842961506,6.7806968544863455,-61.770641124903804,2,0,2
2020-11-02,383.15673828125,2.6437539109024897,11.072190533481715,3.1264456528810936,-63.04394102515558,2,0,2
2020-11-03,387.6021728515625,2.635348493895095,10.484487565068251,4.2649357037022995,-62.6151719974041,2,0,2
2020-11-04,402.1419982910156,2.7075915278470832,13.844940325973381,7.959484166345576,-61.21278338527964,2,0,2
2020-11-05,414.0673522949219,2.62587162698684,20.522979173585824,10.873712746805753,-60.06256457967755,2,0,2
2020-11-06,454.7192993164063,3.1084112110949653,30.049392467082974,21.332073526231298,-56.14162152564867,2,0,2
2020-11-07,435.713134765625,3.231785956188733,23.24901981020608,15.942973717974551,-57.974795440780724,2,0,2
2020-11-08,453.5547790527344,3.227030553352096,23.11755952542,20.255358489214558,-56.253941303018905,2,0,2
2020-11-09,444.1630554199219,3.2650845926914775,19.576067044636652,17.310441108395548,-57.15978754757821,2,0,2
2020-11-10,449.67962646484375,3.265736846953325,19.69278977899415,18.0944015346155,-56.6277057530897,2,0,2
2020-11-11,462.9605407714844,3.255075398069324,19.29035723955061,20.83043513115439,-55.34674106339711,2,0,2
2020-11-12,461.0052795410156,3.231970209102114,20.554882023115102,19.447904837067753,-55.53532902786451,2,0,2
2020-11-13,474.6264343261719,3.2504886095071157,23.957280955542476,22.184017119112752,-54.22154761871123,2,0,2
2020-11-14,460.14984130859375,3.317767019175892,21.44533167842317,17.802437916280244,-55.61783736611932,2,0,2
2020-11-15,447.55908203125,3.3090486453764427,21.67984512796602,14.041477882876396,-56.8322355376844,2,0,2
2020-11-16,459.9403076171875,3.3300156283063607,23.728944597398876,16.587297804542445,-55.63804721416105,2,0,2
2020-11-17,480.3600769042969,3.382127808044985,25.631632791466615,20.99538395036966,-53.66852893970177,2,0,2
2020-11-18,479.4840698242188,3.38672296536906,24.9939900844012,20.05064976206723,-53.753021175069904,2,0,2
2020-11-19,471.6304321289063,3.348578180735377,26.198301400652596,17.42752626133328,-54.51051665625857,2,0,2
2020-11-20,509.74456787109375,3.464915478860006,28.034530250060854,25.935587049488728,-50.83434941832372,1,0,2
2020-11-21,549.4866333007812,3.5921459069889257,30.32779457281469,34.40432758696355,-47.00116584861818,1,2,1
2020-11-22,558.068115234375,3.5737298524898944,32.85775474286825,35.105176845186506,-46.17346866690591,1,2,1
2020-11-23,608.4540405273438,3.854171933625106,41.22969318795765,45.50069343908485,-41.313668380000244,1,2,1
2020-11-24,603.8977661132812,3.8369221711170605,41.993708532100875,42.705277977017175,-41.753128081810495,1,2,1
2020-11-25,570.6866455078125,3.959560247259506,39.52943446957982,33.40791155188143,-44.95639193989109,1,2,1
2020-11-26,518.8011474609375,4.38229791282435,27.871271726994078,20.283428547312155,-49.96082833414809,1,2,1
2020-11-27,517.4937133789062,4.297378506157688,31.417873813109914,19.059835905302023,-50.08693236994819,1,2,1
2020-11-28,538.2297973632812,4.320221694282205,35.919080383848105,22.85465267030531,-48.08690505456953,1,2,1
2020-11-29,575.758056640625,4.424138054660727,43.902688602055115,30.203468077658215,-44.467246506221784,1,2,0
2020-11-30,614.842529296875,4.528149930064521,49.70614882567415,37.55090455902521,-40.697488774792234,1,2,0
2020-12-01,587.3241577148438,4.660314119699721,42.703803233323754,30.23153935608647,-43.35167820034983,1,2,0
2020-12-02,598.3523559570312,4.573301419250083,47.912191357546476,31.411335644555404,-42.287991453112205,1,2,0
2020-12-03,616.708740234375,4.580274222405023,49.81980012737655,34.04604789014047,-40.51748984856919,1,2,0
2020-12-04,569.3541870117188,4.866794394169998,38.38998335466022,22.729303386725764,-45.084909619063495,1,2,0
2020-12-05,596.595458984375,4.899743977805439,40.209116359951906,27.336753817053584,-42.45744687865284,1,2,0
2020-12-06,601.9089965820312,4.630843145311448,31.28204601578771,27.2053644777694,-41.94494797362276,1,2,0
2020-12-07,591.8433837890625,4.555344885544218,33.789522133763285,23.958839874018565,-42.91579186811758,1,2,0
2020-12-08,554.8277587890625,4.711962613647989,23.440413751186583,15.360947348881737,-46.48600604894351,1,1,0
2020-12-09,573.4791259765625,4.702953271137297,28.872755965446657,18.2342883548559,-44.68705288728262,1,1,0
2020-12-10,559.6785278320312,4.7424818134717075,25.224271997414398,14.597579600212063,-46.01814188549581,1,1,0
2020-12-11,545.79736328125,4.76273156927268,19.79065188472091,11.154364182234854,-47.35700163798081,1,1,0
2020-12-12,568.5673217773438,4.800451951505382,24.384860893286913,15.047440836353987,-45.1608039857847,1,1,0
2020-12-13,589.6632080078125,4.814042018988794,25.140555929832004,18.466545245178146,-43.12607318826041,1,1,0
2020-12-14,586.0111694335938,4.766566322207625,27.57131535762081,16.888394682495477,-43.47831794723987,1,1,0
2020-12-15,589.3555908203125,4.717101170655172,30.8782551297678,16.64591162729987,-43.15574334093455,1,1,0
2020-12-16,636.1818237304688,4.874990471947968,36.0571937298604,24.767095384215864,-38.639280880271045,1,1,0
2020-12-17,642.8689575195312,4.83648990115874,32.668672958390836,24.833800998231403,-37.99429650184191,1,1,0
2020-12-18,654.8119506835938,4.832338894030063,34.70880242463978,25.842726441423803,-36.84237637200909,1,1,0
2020-12-19,659.2979125976562,4.8045410717550805,37.03181385214519,25.37253790045706,-36.409698419381485,1,1,0
2020-12-20,638.2908325195312,4.6898801869626885,25.764177143822447,20.226920168462172,-38.43586372640163,1,1,0
2020-12-21,609.81787109375,4.597651155809069,13.50689730023417,13.947529901758383,-41.182124816209885,1,1,0
2020-12-22,634.8541870117188,4.642099903163613,16.050710035088706,17.52027359964865,-38.76733349157415,1,1,0
2020-12-23,583.714599609375,4.612007051107178,-1.033251602277435,7.274748479582871,-43.69982565253143,2,1,0
2020-12-24,611.607177734375,4.692190829231977,4.494038051301813,11.542060020190403,-41.00954342815537,2,1,0
2020-12-25,626.4107055664062,4.5849595287231155,12.413929489289695,13.363828467585993,-39.58172031312843,1,1,0
2020-12-26,635.8358154296875,4.2211500528924315,23.010317581377645,14.320103717487797,-38.67265391509438,1,1,0
2020-12-27,682.642333984375,4.383514413748778,30.62374407851764,21.65546328272503,-34.15809293445346,1,1,0
2020-12-28,730.3973388671875,4.486469855865253,33.612334042374776,28.894160829861313,-29.55204898306729,1,1,0
2020-12-29,731.5201416015625,4.35043082009751,26.79352428403196,27.796187296906115,-29.44375292580672,1,1,0
2020-12-30,751.6189575195312,4.2222810018723305,22.75271519089088,29.936643614190416,-27.50519109933096,1,1,0
2020-12-31,737.8034057617188,4.136116371782662,25.390287338380574,26.347623286038857,-28.837722396632483,1,1,0
2021-01-01,730.3675537109375,4.144847385418053,22.504748700536055,23.93091256428752,-29.554921807373834,1,1,0
2021-01-02,774.5349731445312,4.23696838962023,25.484213488122293,30.101216488691975,-25.2949060115497,1,1,0
2021-01-03,975.5076904296876,5.988780433530942,59.11033927601988,61.07061275527761,-5.910777141360846,1,2,0
2021-01-04,1040.2330322265625,6.028165259772662,60.96078946164932,68.4606320831721,0.0,1,2,0
2021-01-05,1100.006103515625,6.061553288256662,65.8162693127438,74.52254275753154,0.0,1,2,0
2021-01-06,1207.1121826171875,6.1676043067479895,77.22541306764167,87.19862849851425,0.0,1,2,0
2021-01-07,1225.6781005859375,5.942971926386984,85.01775114863975,85.77819162000644,0.0,1,2,0
2021-01-08,1224.1971435546875,5.966274059907651,81.53527361127908,81.41499613410895,-0.12082756724967059,1,2,0
2021-01-09,1281.0772705078125,5.895933012882672,88.58806357905326,85.6011081936737,0.0,1,2,0
2021-01-10,1262.2467041015625,5.866642167221641,89.59836583616811,79.17254402150536,-1.4699009060386903,1,2,0
2021-01-11,1090.1453857421875,6.597793776791886,71.7919723701882,52.44054833021956,-14.904010020405767,1,2,0
2021-01-12,1043.4345703125,6.703379976838605,63.796789426133344,44.1550767486985,-18.55022375825247,1,2,0
2021-01-13,1130.7393798828125,6.776826181309048,72.78319380401945,53.97518849729161,-11.735271094569244,1,2,0
2021-01-14,1218.4530029296875,6.835738427425151,79.9696761611361,63.0430087353534,-4.888406735473582,1,2,0
2021-01-15,1171.8345947265625,6.860030483272785,68.19831595214355,54.111572267898644,-8.527407229537898,1,2,0
2021-01-16,1233.53759765625,6.877269638038807,72.41268479400739,59.22746156107732,-3.7109137712448836,1,2,0
2021-01-17,1230.1722412109375,6.894189339196137,70.28209844587316,56.00624365484583,-3.9736111527992724,1,2,0
2021-01-18,1257.279541015625,6.887170066758674,71.80055902372523,56.73463944239383,-1.857634198970226,1,2,0
2021-01-19,1377.2958984375,6.923674565984172,84.53255724841824,68.4930745173743,0.0,1,2,0
2021-01-20,1382.2740478515625,6.803806280660174,89.35481411519747,65.87576183999167,0.0,1,2,0
2021-01-21,1121.5709228515625,7.879588836569647,66.38882283183591,32.921685206206504,-18.860451399286926,1,2,0
2021-01-22,1236.51220703125,7.764886251079158,84.69239125939255,44.42210539267211,-10.545075417343385,1,2,0
2021-01-23,1230.9906005859375,7.778101913578415,79.46738277636666,41.58885835813011,-10.944533574999937,1,2,0
2021-01-24,1391.609375,8.006010129476236,90.09488066825836,57.1885226736456,0.0,1,2,0
2021-01-25,1324.414794921875,8.129433336411715,83.76170737500013,47.19605142306192,-4.828551839708972,1,2,0
2021-01-26,1357.05810546875,8.083554514073398,78.86502618002771,48.301543840039265,-2.48282816657871,1,2,0
2021-01-27,1253.1871337890625,8.251412636167307,64.21528625358427,34.89142797399476,-9.946917841864744,1,2,0
2021-01-28,1332.4921875,8.277113622745592,70.38983039702595,41.12181331961147,-4.248116501802091,1,2,0
2021-01-29,1382.5228271484375,8.280838547017796,71.39695602306341,43.91219437509037,-0.6529524746527793,1,2,0
2021-01-30,1376.115478515625,8.260471775377706,72.77160846717786,40.81113751825072,-1.113379714359497,1,2,0
2021-01-31,1314.9862060546875,8.33317375500888,69.33728343635343,32.53159616559982,-5.506083123743865,1,2,0
2021-02-01,1369.04052734375,8.310704644489597,67.40063469939439,35.84536052291292,-1.6217803689523191,1,2,0
2021-02-02,1515.1937255859375,7.202749766674989,52.128695018248706,47.6254538714276,0.0,1,2,0
2021-02-03,1660.9095458984375,7.29267847436506,55.110629566234024,58.51276169553119,0.0,1,2,0
2021-02-04,1594.7626953125,7.329071167726752,45.381938486202145,49.46513783998476,-3.982567909810919,1,2,0
2021-02-05,1718.65087890625,7.261403983956746,43.41351625990985,57.89234931448954,0.0,1,2,0
2021-02-06,1677.8468017578125,7.294768080408952,39.50127981959306,51.29966670852997,-2.3741923184774527,1,2,0
2021-02-07,1614.227783203125,7.350289264843961,35.83040134502554,43.098367834063886,-6.0758759667105755,1,2,0
2021-02-08,1746.6168212890625,7.436019040479049,39.38546568313718,51.85052031492114,0.0,1,2,0
2021-02-09,1768.0350341796875,7.417496754198194,42.08163514616923,50.678104020144524,0.0,1,2,0
2021-02-10,1744.243408203125,6.878149952154874,54.370504701801416,45.89180113930207,-1.345653537210656,1,2,0
2021-02-11,1783.7979736328125,6.7812115843063285,60.9230496021143,46.26390622454928,0.0,1,2,0
2021-02-12,1843.5325927734373,6.680669625835345,55.9047206680652,48.16851303815734,0.0,1,2,0
2021-02-13,1814.10986328125,6.614053284590869,46.5515315653075,43.07227392557353,-1.5959972504702713,1,2,0
2021-02-14,1805.0841064453125,6.548322368451307,49.88003320725939,39.7824547659914,-2.0855875550473635,1,2,0
2021-02-15,1779.791015625,6.53494765314371,43.21331476204623,35.52099778803783,-3.4575779890359093,1,2,0
2021-02-16,1781.0675048828125,6.532135021272604,43.55785761645724,33.48240786496941,-3.3883365086945005,1,2,0
2021-02-17,1848.458251953125,6.544763606672515,45.13804851506455,36.25191341949281,0.0,1,2,0
2021-02-18,1937.44921875,6.399710588048721,40.406665363848,40.35783271355662,0.0,1,2,0
